trip_id,amount,category
38885,79.61,Visa
10822,33.98,Visa
31386,590.93,Medical
5570,177.55,Insurance
28504,623.28,Medical
20880,1875.19,Accommodation
40023,394.79,Entertainment
43069,128.04,Insurance
35705,219.66,Insurance
37176,63.1,Museum Tickets
5713,116.4,Souvenirs
24482,454.62,Entertainment
49705,78.88,Food
49769,169.86,Ski Pass
12478,183.08,Shopping
194,1393.34,Accommodation
18598,72.88,Visa
5536,172.1,Visa
43359,112.37,Guide Services
20009,8939.55,Transport
29823,324.32,Shopping
4447,9046.58,Transport
21196,135.94,Food
25408,3180.72,Transport
12339,166.93,Visa
1422,230.53,Souvenirs
31855,103.7,Visa
17906,44.86,Souvenirs
4856,266.49,Insurance
28614,153.57,Insurance
11990,300.41,Entertainment
38484,79.45,Ski Pass
43886,787.99,Medical
10033,71.97,Food
23398,16.76,Museum Tickets
48004,71.62,Museum Tickets
34864,1678.63,Accommodation
44426,106.41,Food
41899,806.07,Accommodation
37660,153.8,Shopping
15486,388.49,Medical
9578,747.74,Transport
19656,311.13,Ski Pass
8036,318.42,Entertainment
49109,321.07,Entertainment
2376,782.83,Shopping
9097,11.11,Museum Tickets
46802,738.56,Medical
38308,141.43,Insurance
15548,117.15,Food
26700,14454.76,Transport
46058,197.47,Guide Services
28484,7704.79,Transport
36446,278.55,Medical
32017,237.47,Insurance
26672,45.61,Visa
33546,158.63,Food
48624,14094.87,Transport
3851,11469.54,Transport
36605,756.95,Shopping
43362,293.39,Ski Pass
23782,77.98,Visa
30132,289.88,Guide Services
44908,175.01,Ski Pass
26751,84.98,Museum Tickets
17651,322.66,Guide Services
357,43.65,Museum Tickets
40354,37.96,Museum Tickets
16283,1243.94,Accommodation
10984,53.46,Insurance
8931,123.01,Souvenirs
4039,1226.21,Accommodation
48088,128.14,Ski Pass
717,239.93,Insurance
4203,271.93,Ski Pass
31533,32.98,Museum Tickets
34151,252.75,Entertainment
35796,225.97,Insurance
44219,91.91,Museum Tickets
36456,44.48,Museum Tickets
25327,88.92,Food
46325,82.83,Food
10639,59.59,Entertainment
6361,278.76,Ski Pass
35397,151.21,Visa
44959,22.69,Museum Tickets
19605,19.51,Museum Tickets
858,223.89,Guide Services
44039,248.32,Souvenirs
1397,274.13,Ski Pass
7714,187.5,Transport
4430,46.53,Medical
47858,506.88,Accommodation
15860,270.69,Ski Pass
8872,59.17,Visa
48323,358.65,Ski Pass
28717,109.91,Food
28641,73.64,Museum Tickets
40354,146.55,Food
11790,109.95,Guide Services
27661,486.6,Shopping
30355,578.68,Medical
27587,154.59,Visa
4411,93.75,Museum Tickets
43089,110.32,Visa
14318,364.62,Ski Pass
16471,138.61,Insurance
40128,44.58,Entertainment
26289,96.28,Souvenirs
10929,380.48,Guide Services
36833,211.62,Guide Services
11506,407.33,Accommodation
47074,116.92,Insurance
35659,190.27,Guide Services
787,68.6,Museum Tickets
29360,79.98,Food
49544,160.14,Food
40577,92.46,Food
20276,44.97,Food
25112,788.5,Shopping
15196,123.82,Visa
8706,258.63,Insurance
45134,35.8,Visa
14114,477.1,Entertainment
41680,220.03,Insurance
23047,89.63,Museum Tickets
54,264.63,Shopping
15911,250.48,Souvenirs
43625,37.06,Visa
42375,661.58,Medical
47333,394.41,Ski Pass
22572,160.91,Souvenirs
24303,122.55,Insurance
43956,138.0,Souvenirs
26996,86.82,Souvenirs
20820,260.64,Medical
47991,32.92,Museum Tickets
14038,506.5,Medical
27965,101.87,Food
8607,377.83,Ski Pass
22645,1099.49,Accommodation
2000,135.79,Guide Services
29508,162.7,Insurance
43165,83.17,Guide Services
44633,51.08,Visa
3852,791.14,Medical
34992,11.85,Food
2814,91.14,Guide Services
8123,22.05,Insurance
6188,160.9,Food
25276,99.82,Visa
2780,364.95,Guide Services
26311,39.01,Entertainment
23546,5771.21,Transport
9197,9250.81,Transport
43254,4133.7,Transport
436,106.54,Food
42602,399.0,Guide Services
22350,12892.88,Transport
23991,2666.97,Transport
25573,201.31,Souvenirs
36023,173.2,Insurance
22820,311.75,Medical
5219,56.65,Food
17644,27.35,Museum Tickets
42156,40.84,Visa
27456,203.56,Medical
36283,741.91,Medical
39231,88.53,Museum Tickets
43387,399.18,Entertainment
35451,79.9,Food
1673,180.5,Souvenirs
1329,1345.0,Accommodation
11116,193.65,Food
7530,315.15,Shopping
32151,257.74,Ski Pass
11793,171.35,Visa
41579,112.26,Food
49066,79.02,Food
32544,155.97,Visa
31496,297.07,Souvenirs
21441,230.87,Guide Services
17003,1304.47,Transport
4743,14.19,Museum Tickets
21960,237.55,Entertainment
13650,211.82,Insurance
11565,4916.22,Transport
44986,73.22,Museum Tickets
22597,89.42,Entertainment
5822,287.66,Souvenirs
27406,20.67,Museum Tickets
29208,12.47,Food
47229,326.53,Accommodation
13143,394.95,Ski Pass
26846,47.99,Ski Pass
5646,224.96,Guide Services
40964,258.3,Insurance
23167,311.01,Guide Services
47785,1126.82,Accommodation
3018,266.06,Insurance
28989,2077.09,Transport
45309,29.46,Museum Tickets
17354,1690.71,Accommodation
40563,99.15,Entertainment
42826,338.49,Guide Services
35903,100.39,Insurance
3981,201.05,Shopping
12343,127.26,Ski Pass
40905,270.77,Accommodation
35953,67.46,Insurance
24209,311.32,Shopping
26120,264.86,Insurance
33585,135.21,Visa
30764,689.21,Shopping
36628,85.04,Museum Tickets
37253,290.53,Insurance
26515,40.18,Museum Tickets
47750,68.99,Guide Services
34286,734.1,Medical
39672,249.32,Insurance
1336,817.26,Shopping
29924,192.7,Insurance
41138,473.65,Entertainment
12736,264.17,Guide Services
47565,203.07,Souvenirs
38994,6661.69,Transport
42156,57.4,Souvenirs
2815,7611.4,Transport
44781,529.46,Medical
24747,205.01,Insurance
32235,190.06,Souvenirs
33813,343.21,Shopping
22367,68.09,Museum Tickets
8638,479.98,Medical
6897,4323.5,Transport
26157,186.56,Entertainment
30391,206.16,Transport
17479,834.21,Accommodation
43393,159.07,Food
26348,287.82,Guide Services
21083,9789.27,Transport
41325,64.86,Visa
3586,676.94,Shopping
38097,185.35,Entertainment
25892,24.23,Food
48042,168.24,Medical
35178,211.12,Guide Services
47401,93.47,Entertainment
37278,25.03,Food
5886,235.76,Shopping
24213,445.81,Guide Services
11906,129.96,Medical
40656,40.27,Insurance
10977,399.55,Medical
14148,379.37,Entertainment
10580,242.69,Insurance
37388,91.04,Ski Pass
26605,369.57,Guide Services
9270,904.51,Accommodation
42561,259.0,Shopping
44449,120.3,Visa
7069,241.34,Ski Pass
48271,131.39,Food
45393,40.73,Museum Tickets
43569,235.09,Shopping
34397,263.6,Entertainment
26382,156.4,Shopping
23433,144.45,Guide Services
32011,36.91,Visa
3001,100.07,Ski Pass
31993,49.59,Insurance
13948,7156.72,Transport
26865,7666.39,Transport
9708,126.67,Insurance
24629,56.66,Souvenirs
46260,693.84,Medical
24753,383.61,Shopping
30694,125.45,Food
37264,539.81,Medical
37530,39.69,Entertainment
760,667.83,Medical
44921,42.58,Ski Pass
15104,121.21,Ski Pass
25848,13607.25,Transport
5819,462.88,Entertainment
22428,403.35,Guide Services
1735,104.78,Medical
7305,111.54,Visa
8685,169.14,Food
34476,125.12,Ski Pass
30619,84.55,Visa
8829,10821.2,Transport
20126,244.84,Ski Pass
24671,426.37,Entertainment
21445,149.23,Food
42891,48.56,Museum Tickets
11287,116.27,Insurance
31681,580.62,Medical
49979,133.4,Visa
12852,1676.71,Accommodation
40960,554.59,Shopping
15630,8735.11,Transport
8989,123.3,Visa
17779,400.7,Guide Services
7165,376.27,Guide Services
31669,249.38,Insurance
11746,1975.51,Accommodation
18480,26.21,Insurance
20331,268.14,Souvenirs
7390,302.85,Medical
36744,37.03,Shopping
13512,119.36,Entertainment
13360,95.93,Insurance
47474,223.62,Entertainment
33321,94.47,Visa
48095,99.24,Museum Tickets
35464,4285.1,Transport
46659,291.16,Insurance
31768,72.96,Insurance
29346,6154.4,Transport
27938,21.46,Museum Tickets
7639,57.17,Museum Tickets
34442,9215.69,Transport
2091,11088.19,Transport
16138,39.32,Visa
42798,65.8,Food
39721,235.8,Accommodation
11816,451.44,Guide Services
21302,71.28,Museum Tickets
33369,452.12,Accommodation
49472,35.8,Museum Tickets
17835,142.06,Visa
46782,156.63,Food
2357,332.48,Guide Services
18194,10830.46,Transport
44188,355.98,Ski Pass
22369,967.52,Shopping
43853,19.01,Museum Tickets
1966,25.82,Insurance
17218,57.96,Souvenirs
20206,32.05,Ski Pass
2213,342.77,Ski Pass
36842,173.76,Visa
46637,396.2,Ski Pass
33516,193.17,Entertainment
47088,67.39,Souvenirs
4919,16.31,Museum Tickets
1190,145.04,Ski Pass
40311,351.56,Medical
40528,136.89,Food
19452,150.17,Guide Services
36575,295.55,Ski Pass
12869,283.12,Shopping
38081,234.01,Accommodation
47464,191.95,Entertainment
19068,560.49,Medical
13946,13.74,Museum Tickets
21713,414.54,Guide Services
21961,90.45,Museum Tickets
30245,778.72,Medical
26731,84.02,Museum Tickets
35881,50.16,Museum Tickets
41660,35.3,Museum Tickets
23525,4897.03,Transport
11769,465.18,Guide Services
24458,133.3,Accommodation
33730,463.58,Accommodation
4447,39.55,Food
35884,81.83,Visa
25433,15.8,Souvenirs
12157,48.04,Museum Tickets
26482,77.99,Food
16201,135.66,Entertainment
38071,148.29,Ski Pass
18993,852.79,Accommodation
43967,14.65,Museum Tickets
27513,242.17,Insurance
22197,715.45,Accommodation
240,92.0,Visa
31297,23.32,Museum Tickets
28204,265.08,Shopping
30211,50.96,Museum Tickets
36564,117.08,Entertainment
13370,404.12,Accommodation
42857,336.9,Medical
45137,146.17,Visa
39725,168.68,Insurance
20602,676.61,Medical
6993,139.45,Entertainment
14865,261.87,Ski Pass
12600,60.97,Food
42058,131.93,Visa
41815,254.14,Guide Services
31883,5267.57,Transport
48893,11.72,Museum Tickets
32385,815.45,Shopping
5872,133.88,Visa
21410,40.16,Insurance
42418,335.05,Medical
39127,168.93,Visa
24829,84.95,Food
33177,119.16,Medical
15960,198.57,Insurance
5776,387.37,Guide Services
5217,79.62,Guide Services
17627,6.53,Museum Tickets
3357,13444.25,Transport
23430,759.67,Shopping
4914,248.3,Shopping
45448,112.22,Guide Services
22573,45.38,Food
28603,131.74,Ski Pass
45908,336.15,Ski Pass
23216,77.9,Food
28713,41.95,Insurance
40630,571.17,Accommodation
45830,610.76,Medical
15705,96.83,Entertainment
38842,171.12,Entertainment
16895,243.05,Insurance
17098,325.85,Guide Services
25678,485.18,Shopping
10119,385.59,Entertainment
15527,509.53,Medical
46488,104.39,Visa
2803,40.94,Museum Tickets
22921,164.68,Food
12068,250.18,Guide Services
20721,213.14,Guide Services
691,223.47,Souvenirs
10612,37.28,Ski Pass
44,323.0,Shopping
29747,48.63,Insurance
40293,471.11,Entertainment
45296,984.38,Shopping
40307,79.43,Souvenirs
6226,74.62,Food
28984,110.61,Entertainment
29422,40.05,Museum Tickets
6746,17.06,Museum Tickets
47743,191.86,Insurance
5551,36.68,Ski Pass
14443,45.23,Food
37448,39.48,Insurance
39159,179.63,Food
44942,215.08,Ski Pass
29594,64.92,Museum Tickets
20569,499.81,Guide Services
35235,81.75,Shopping
17802,6031.59,Transport
41067,3461.22,Transport
29578,783.37,Accommodation
2573,367.56,Ski Pass
21847,159.74,Food
13868,78.81,Food
21710,322.45,Ski Pass
21521,89.3,Insurance
65,387.85,Accommodation
2120,81.89,Medical
34444,1548.18,Accommodation
16089,93.97,Museum Tickets
15396,112.65,Visa
18682,57.39,Medical
4206,175.13,Souvenirs
19323,50.87,Souvenirs
4471,2299.24,Transport
41369,292.33,Insurance
1367,225.29,Entertainment
13825,76.82,Visa
23080,401.73,Guide Services
47093,75.14,Ski Pass
4714,182.91,Visa
21442,125.29,Ski Pass
38547,7.71,Museum Tickets
23971,8193.76,Transport
37869,1285.29,Accommodation
16879,578.63,Medical
26416,19.08,Souvenirs
32595,318.03,Ski Pass
23943,249.39,Shopping
25954,495.29,Guide Services
8235,263.32,Insurance
41989,682.82,Medical
33526,163.77,Visa
17081,207.74,Ski Pass
11089,30.17,Museum Tickets
44639,58.67,Visa
3481,708.54,Medical
15429,85.7,Museum Tickets
31278,9432.05,Transport
41436,206.52,Guide Services
12601,88.71,Visa
27035,248.03,Shopping
5314,541.84,Accommodation
43223,23.52,Museum Tickets
33238,3532.22,Transport
3760,32.27,Visa
23088,515.39,Accommodation
27456,771.82,Accommodation
31847,86.28,Souvenirs
14321,279.51,Guide Services
17442,126.9,Food
13252,112.82,Insurance
34525,235.56,Ski Pass
44581,5.46,Museum Tickets
4733,101.35,Guide Services
29444,483.22,Guide Services
42782,7111.83,Transport
30956,22.55,Museum Tickets
8252,41.48,Museum Tickets
3239,216.33,Medical
2549,8.13,Museum Tickets
22795,624.93,Shopping
29347,2830.69,Transport
12719,884.0,Shopping
26548,140.92,Insurance
33941,792.44,Medical
28061,145.2,Entertainment
29836,385.31,Accommodation
4811,146.29,Food
9129,146.27,Entertainment
11796,182.99,Guide Services
26748,315.21,Shopping
10864,93.42,Entertainment
25952,673.09,Shopping
11,9794.41,Transport
11623,136.99,Food
31530,322.59,Shopping
7084,233.04,Shopping
1535,51.02,Museum Tickets
19501,322.18,Ski Pass
9781,100.44,Food
28434,469.64,Medical
35900,104.04,Ski Pass
5720,115.4,Food
3709,110.1,Ski Pass
17242,195.84,Insurance
11671,86.89,Food
21094,85.48,Ski Pass
33011,259.7,Souvenirs
16376,460.66,Accommodation
14123,217.6,Shopping
47835,359.59,Guide Services
25815,303.2,Ski Pass
27068,57.44,Museum Tickets
6405,209.01,Souvenirs
36321,320.3,Guide Services
6056,159.34,Accommodation
46838,1361.82,Accommodation
39489,35.55,Visa
37565,26.07,Museum Tickets
17736,1497.73,Accommodation
37304,1363.4,Accommodation
25113,546.8,Medical
11588,85.66,Museum Tickets
13062,22.38,Insurance
10189,189.0,Visa
38854,262.43,Guide Services
16697,322.76,Ski Pass
15238,702.5,Shopping
9753,9686.36,Transport
11950,770.8,Shopping
48121,84.98,Souvenirs
15935,235.86,Ski Pass
19627,66.49,Accommodation
30662,354.41,Guide Services
46808,241.92,Shopping
26017,81.67,Visa
21109,190.67,Visa
37606,1240.31,Accommodation
40880,440.84,Medical
23074,33.98,Accommodation
35365,218.96,Insurance
11936,928.13,Accommodation
28012,110.76,Guide Services
25458,174.15,Visa
37741,376.12,Medical
29482,76.41,Visa
44767,88.59,Souvenirs
38644,159.14,Entertainment
33834,141.07,Shopping
46146,83.99,Ski Pass
10221,140.56,Souvenirs
38,13.79,Food
27652,134.45,Medical
19301,129.88,Souvenirs
13501,777.95,Medical
10246,397.07,Ski Pass
12935,389.88,Ski Pass
7308,82.35,Medical
32347,24.46,Food
42261,1227.51,Accommodation
33642,42.48,Food
36137,314.13,Ski Pass
40611,276.77,Medical
40801,1513.16,Accommodation
40267,109.91,Medical
7127,427.6,Entertainment
4205,255.09,Entertainment
24900,102.12,Ski Pass
13223,498.45,Guide Services
21281,1435.18,Accommodation
49633,82.66,Souvenirs
42230,256.32,Ski Pass
27356,65.99,Food
31110,897.27,Accommodation
37282,855.14,Accommodation
14247,89.83,Souvenirs
14422,68.52,Food
37445,167.15,Insurance
16451,183.29,Food
4279,51.08,Ski Pass
23418,10272.0,Transport
30334,180.18,Food
26548,230.84,Souvenirs
7021,304.15,Ski Pass
45410,30.3,Museum Tickets
24681,139.14,Insurance
31898,176.19,Medical
21590,69.01,Visa
46648,13.02,Entertainment
22363,5655.15,Transport
12014,244.84,Souvenirs
48745,164.83,Insurance
44965,69.02,Visa
43447,87.33,Ski Pass
12723,126.69,Shopping
38346,34.9,Insurance
28152,83.19,Ski Pass
37104,443.09,Accommodation
23662,258.57,Accommodation
16948,334.03,Guide Services
14053,205.65,Insurance
43812,40.29,Museum Tickets
17568,5378.74,Transport
32808,70.21,Food
39508,342.89,Ski Pass
26976,467.85,Entertainment
28083,397.46,Shopping
36709,222.89,Medical
20434,188.68,Visa
6716,211.52,Entertainment
29040,70.36,Food
24012,737.54,Medical
34876,216.69,Ski Pass
20865,235.02,Souvenirs
6373,430.88,Guide Services
49465,913.22,Shopping
5858,305.1,Accommodation
28946,10.41,Medical
30984,308.87,Guide Services
47606,226.98,Souvenirs
11076,245.26,Entertainment
40142,746.38,Medical
20161,202.03,Entertainment
14882,84.22,Museum Tickets
17788,295.49,Shopping
43272,171.08,Accommodation
35361,240.36,Guide Services
44340,89.31,Guide Services
22483,26.77,Museum Tickets
41096,58.51,Visa
25524,911.01,Shopping
3898,340.74,Entertainment
32986,425.01,Guide Services
45843,72.49,Museum Tickets
44182,222.84,Insurance
6813,491.93,Medical
29588,63.97,Ski Pass
8038,142.22,Ski Pass
46794,189.01,Medical
4067,165.2,Insurance
40822,127.79,Food
12781,177.21,Visa
45512,130.24,Souvenirs
14769,300.3,Entertainment
41190,49.22,Visa
30421,147.22,Souvenirs
26245,307.12,Shopping
11924,309.97,Guide Services
40067,5242.81,Transport
835,180.27,Insurance
10034,204.47,Medical
21675,68.55,Souvenirs
14677,245.59,Insurance
36264,1397.56,Accommodation
33235,185.33,Visa
19141,290.19,Guide Services
5794,4185.85,Transport
44950,47.4,Museum Tickets
31480,1405.95,Accommodation
45202,81.24,Medical
44520,78.53,Insurance
13703,1246.64,Accommodation
2658,131.83,Insurance
43281,90.53,Ski Pass
8246,116.35,Guide Services
38115,92.16,Entertainment
32642,502.12,Shopping
18345,130.22,Food
8648,356.63,Guide Services
15834,364.04,Ski Pass
25783,88.39,Insurance
33311,164.09,Visa
12568,11.21,Food
14560,135.26,Souvenirs
46922,695.24,Shopping
11148,88.08,Souvenirs
47751,345.88,Entertainment
32913,166.31,Guide Services
7253,90.9,Visa
42893,392.83,Guide Services
20289,388.44,Ski Pass
37915,252.18,Souvenirs
19103,177.47,Ski Pass
2942,412.66,Guide Services
19655,291.18,Souvenirs
27808,94.23,Insurance
15455,51.97,Museum Tickets
33615,249.95,Guide Services
15694,89.59,Visa
13069,812.9,Accommodation
44505,31.21,Museum Tickets
36240,158.43,Visa
18951,1734.76,Accommodation
29922,226.26,Medical
26682,99.53,Visa
43469,48.78,Insurance
3239,262.3,Entertainment
36255,99.11,Ski Pass
31,1785.23,Accommodation
161,133.61,Visa
19175,918.58,Shopping
14453,138.88,Souvenirs
47542,601.95,Medical
27670,835.39,Shopping
11559,378.9,Entertainment
22508,185.94,Ski Pass
43201,51.95,Visa
5754,48.25,Visa
42906,2094.77,Transport
34749,139.17,Souvenirs
34181,775.74,Shopping
7880,7676.49,Transport
10429,364.03,Accommodation
10634,239.57,Shopping
48493,269.41,Insurance
40431,157.17,Medical
36202,72.15,Visa
23132,485.58,Medical
4184,80.09,Insurance
24890,205.07,Souvenirs
38579,210.54,Souvenirs
30666,79.44,Guide Services
43907,34.76,Insurance
26518,82.89,Food
11334,40.84,Accommodation
19271,263.29,Insurance
10334,174.86,Visa
35807,496.24,Accommodation
48001,10740.5,Transport
9819,264.24,Guide Services
41669,36.78,Museum Tickets
25077,153.18,Visa
25329,95.71,Entertainment
9685,227.09,Ski Pass
9345,287.01,Souvenirs
27973,12843.05,Transport
9270,900.09,Transport
23039,192.13,Ski Pass
6880,512.25,Medical
28908,381.46,Guide Services
13414,11375.11,Transport
8010,1268.6,Accommodation
22116,395.03,Entertainment
10263,13699.37,Transport
11256,42.46,Food
45708,103.04,Guide Services
37649,219.61,Guide Services
25115,5070.04,Transport
20262,290.44,Medical
20971,253.18,Ski Pass
47352,57.03,Museum Tickets
22340,373.78,Accommodation
21433,116.45,Souvenirs
19933,5474.99,Transport
2260,265.85,Entertainment
16967,344.96,Ski Pass
28162,237.19,Souvenirs
49184,133.09,Visa
41438,99.03,Food
5852,263.11,Souvenirs
24415,31.9,Visa
18067,188.29,Insurance
43481,875.88,Accommodation
33305,188.85,Shopping
17365,260.96,Guide Services
9303,1672.51,Accommodation
19933,15.81,Museum Tickets
5150,295.5,Souvenirs
39257,47.58,Museum Tickets
34501,830.11,Shopping
35215,139.71,Entertainment
15812,82.91,Shopping
41427,326.81,Ski Pass
21905,63.92,Museum Tickets
28423,467.03,Medical
30392,167.95,Visa
31927,49.79,Ski Pass
17123,91.54,Food
35013,744.37,Medical
979,242.86,Entertainment
33098,93.99,Visa
11263,467.65,Accommodation
31365,294.77,Insurance
27671,233.66,Insurance
47793,112.61,Souvenirs
35150,75.55,Museum Tickets
21096,1904.73,Accommodation
11792,44.99,Food
8205,39.95,Souvenirs
19757,77.01,Museum Tickets
18528,178.35,Food
28265,173.28,Insurance
33730,202.68,Guide Services
18659,340.74,Entertainment
212,590.3,Accommodation
46006,139.16,Food
3485,50.4,Food
31232,138.65,Insurance
33504,212.33,Ski Pass
18994,332.08,Ski Pass
39544,986.78,Shopping
22762,171.36,Guide Services
22975,451.51,Transport
1620,707.63,Medical
13545,22.19,Museum Tickets
10826,283.44,Insurance
12032,67.89,Visa
45256,372.79,Guide Services
28538,53.54,Insurance
9621,452.51,Guide Services
17393,12606.3,Transport
19928,94.73,Ski Pass
5863,266.9,Insurance
2814,141.9,Souvenirs
30132,2118.71,Transport
23509,44.89,Food
25,89.08,Museum Tickets
47230,65.63,Entertainment
13791,667.56,Accommodation
40042,792.41,Shopping
22754,91.16,Museum Tickets
